0,1,2,3,4,5,6,7,8,9,batch_number,image_indices
0.0,5.0,0.0,0.0,0.0,1.0,506.0,0.0,0.0,0.0,187,17151
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,16213
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,39055
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,40349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,23436
1.0,1.0,1.0,1.0,0.0,1.0,504.0,1.0,2.0,0.0,187,2810
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,21545
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,31240
0.0,10.0,1.0,4.0,0.0,1.0,0.0,0.0,496.0,0.0,187,24271
5.0,0.0,0.0,7.0,480.0,1.0,18.0,1.0,0.0,0.0,187,28255
6.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,187,6765
122.0,0.0,368.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,187,33021
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,38241
9.0,0.0,2.0,389.0,8.0,35.0,24.0,0.0,45.0,0.0,187,28953
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,29712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,32019
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,33270
0.0,0.0,0.0,1.0,511.0,0.0,0.0,0.0,0.0,0.0,187,2122
0.0,0.0,0.0,0.0,7.0,0.0,505.0,0.0,0.0,0.0,187,46885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,45771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,510.0,187,25409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,42812
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,30275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,20718
0.0,0.0,0.0,19.0,0.0,493.0,0.0,0.0,0.0,0.0,187,39487
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,187,5906
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,38003
0.0,5.0,496.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,187,40009
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,18257
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,49149
0.0,0.0,1.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,187,32918
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,44174
1.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,187,49337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,13562
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,2216
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,4674
0.0,0.0,6.0,497.0,2.0,7.0,0.0,0.0,0.0,0.0,187,27909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,13026
0.0,0.0,5.0,1.0,500.0,6.0,0.0,0.0,0.0,0.0,187,35714
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,49652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,17968
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,187,28683
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,27825
