0,1,2,3,4,5,6,7,8,9,batch_number,image_indices
0.0,3.0,0.0,6.0,1.0,4.0,498.0,0.0,0.0,0.0,187,17151
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,16213
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,39055
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,40349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,23436
2.0,1.0,7.0,9.0,0.0,3.0,472.0,12.0,6.0,0.0,187,2810
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,21545
0.0,0.0,0.0,2.0,0.0,510.0,0.0,0.0,0.0,0.0,187,31240
7.0,52.0,1.0,29.0,1.0,2.0,0.0,0.0,417.0,3.0,187,24271
2.0,0.0,3.0,16.0,451.0,8.0,30.0,2.0,0.0,0.0,187,28255
10.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,187,6765
129.0,0.0,361.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,187,33021
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,38241
13.0,0.0,14.0,365.0,6.0,52.0,35.0,1.0,26.0,0.0,187,28953
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,29712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,32019
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,33270
0.0,0.0,0.0,5.0,506.0,0.0,0.0,1.0,0.0,0.0,187,2122
0.0,0.0,0.0,1.0,24.0,0.0,487.0,0.0,0.0,0.0,187,46885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,45771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,511.0,187,25409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,42812
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,30275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,20718
0.0,0.0,0.0,81.0,0.0,431.0,0.0,0.0,0.0,0.0,187,39487
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,510.0,0.0,187,5906
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,38003
0.0,10.0,500.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,187,40009
0.0,0.0,0.0,3.0,0.0,0.0,509.0,0.0,0.0,0.0,187,18257
509.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187,49149
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,32918
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,44174
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,49337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,13562
0.0,0.0,0.0,1.0,510.0,0.0,1.0,0.0,0.0,0.0,187,2216
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,4674
1.0,0.0,1.0,498.0,4.0,7.0,1.0,0.0,0.0,0.0,187,27909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,1.0,187,13026
0.0,0.0,7.0,5.0,494.0,4.0,2.0,0.0,0.0,0.0,187,35714
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,49652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,17968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,28683
1.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,27825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,19300
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,15506
0.0,0.0,0.0,0.0,4.0,0.0,508.0,0.0,0.0,0.0,187,44131
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,187,18805
6.0,0.0,0.0,475.0,6.0,25.0,0.0,0.0,0.0,0.0,187,46555
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,26342
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,7221
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,46006
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,18413
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,10703
0.0,0.0,0.0,0.0,0.0,1.0,511.0,0.0,0.0,0.0,187,8697
0.0,0.0,0.0,509.0,0.0,3.0,0.0,0.0,0.0,0.0,187,34099
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,45391
0.0,511.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,187,48972
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,47076
0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,502.0,187,21470
0.0,0.0,0.0,481.0,1.0,14.0,16.0,0.0,0.0,0.0,187,5918
0.0,0.0,0.0,0.0,0.0,509.0,0.0,3.0,0.0,0.0,187,1061
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,36780
0.0,1.0,0.0,15.0,0.0,2.0,478.0,0.0,16.0,0.0,187,43392
4.0,6.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,479.0,187,39238
0.0,0.0,510.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,187,16974
0.0,0.0,3.0,355.0,0.0,106.0,44.0,0.0,2.0,2.0,187,9841
0.0,0.0,1.0,7.0,0.0,504.0,0.0,0.0,0.0,0.0,187,26896
0.0,0.0,476.0,28.0,0.0,6.0,0.0,2.0,0.0,0.0,187,1745
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,39842
0.0,0.0,0.0,2.0,25.0,7.0,477.0,1.0,0.0,0.0,187,6451
4.0,0.0,1.0,16.0,0.0,6.0,1.0,483.0,0.0,1.0,187,23486
0.0,0.0,60.0,6.0,414.0,23.0,2.0,7.0,0.0,0.0,187,32315
2.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,187,5178
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,20382
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,4444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,39721
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,46037
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,39849
0.0,0.0,0.0,1.0,511.0,0.0,0.0,0.0,0.0,0.0,187,42160
0.0,0.0,0.0,80.0,82.0,0.0,350.0,0.0,0.0,0.0,187,42562
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,75
0.0,0.0,1.0,450.0,1.0,36.0,23.0,1.0,0.0,0.0,187,865
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,10760
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,49304
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,26355
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,47274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,41567
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,26534
0.0,0.0,68.0,98.0,342.0,1.0,0.0,0.0,3.0,0.0,187,23859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,41434
0.0,0.0,0.0,0.0,0.0,509.0,0.0,3.0,0.0,0.0,187,28843
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,187,9715
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,42510
37.0,0.0,3.0,0.0,469.0,1.0,0.0,0.0,2.0,0.0,187,28913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,26903
508.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,7747
0.0,0.0,0.0,509.0,0.0,0.0,3.0,0.0,0.0,0.0,187,7355
9.0,0.0,3.0,18.0,2.0,0.0,477.0,0.0,2.0,1.0,187,31455
0.0,0.0,0.0,0.0,5.0,0.0,0.0,507.0,0.0,0.0,187,39255
0.0,0.0,0.0,1.0,0.0,8.0,503.0,0.0,0.0,0.0,187,15440
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,2650
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,9848
5.0,0.0,18.0,214.0,0.0,224.0,3.0,2.0,45.0,1.0,187,39718
0.0,0.0,6.0,9.0,0.0,497.0,0.0,0.0,0.0,0.0,187,14495
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,47602
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,17728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,6746
3.0,0.0,1.0,0.0,507.0,0.0,0.0,1.0,0.0,0.0,187,2088
0.0,0.0,23.0,11.0,2.0,458.0,15.0,3.0,0.0,0.0,187,24663
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,25004
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,187,18899
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,33597
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,10263
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,34413
0.0,0.0,441.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,187,14383
0.0,2.0,1.0,27.0,0.0,2.0,0.0,0.0,3.0,477.0,187,31566
0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,489.0,187,1232
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,28854
53.0,0.0,456.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,187,25650
0.0,0.0,0.0,2.0,0.0,510.0,0.0,0.0,0.0,0.0,187,15408
0.0,0.0,0.0,2.0,0.0,510.0,0.0,0.0,0.0,0.0,187,1801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,38430
0.0,0.0,2.0,328.0,20.0,0.0,162.0,0.0,0.0,0.0,187,29865
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,19885
0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,442.0,56.0,187,47889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,5995
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,187,4409
0.0,0.0,0.0,9.0,0.0,503.0,0.0,0.0,0.0,0.0,187,3453
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,26532
0.0,0.0,0.0,446.0,0.0,0.0,66.0,0.0,0.0,0.0,187,36781
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,187,26942
0.0,0.0,37.0,459.0,3.0,8.0,0.0,3.0,0.0,2.0,187,12382
0.0,0.0,1.0,506.0,0.0,5.0,0.0,0.0,0.0,0.0,187,44390
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,47097
473.0,0.0,5.0,0.0,8.0,0.0,26.0,0.0,0.0,0.0,187,46369
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,19080
0.0,0.0,511.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,187,33822
0.0,0.0,1.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,187,10489
0.0,0.0,0.0,0.0,7.0,0.0,0.0,505.0,0.0,0.0,187,47319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,10272
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,49085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,29689
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,24642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,11788
501.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,187,36415
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,47143
509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,187,38320
5.0,0.0,502.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,187,11873
0.0,0.0,0.0,2.0,0.0,509.0,0.0,1.0,0.0,0.0,187,18729
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,12668
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,40764
6.0,0.0,0.0,411.0,0.0,94.0,0.0,0.0,0.0,1.0,187,16971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,33460
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,19325
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,187,48023
0.0,0.0,0.0,4.0,0.0,0.0,508.0,0.0,0.0,0.0,187,26340
0.0,0.0,508.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,187,2133
0.0,1.0,505.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,187,41970
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,187,3215
0.0,0.0,0.0,1.0,0.0,511.0,0.0,0.0,0.0,0.0,187,47424
0.0,0.0,0.0,1.0,0.0,509.0,1.0,0.0,0.0,1.0,187,7476
0.0,0.0,10.0,66.0,312.0,102.0,22.0,0.0,0.0,0.0,187,25824
0.0,0.0,0.0,506.0,0.0,0.0,1.0,0.0,3.0,2.0,187,36685
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,187,7978
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,31375
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,187,34814
1.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,187,25899
0.0,0.0,0.0,1.0,511.0,0.0,0.0,0.0,0.0,0.0,187,49758
0.0,0.0,1.0,472.0,1.0,37.0,0.0,1.0,0.0,0.0,187,45250
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,47382
0.0,0.0,0.0,4.0,6.0,0.0,502.0,0.0,0.0,0.0,187,46134
0.0,0.0,104.0,67.0,334.0,3.0,4.0,0.0,0.0,0.0,187,5488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,8141
2.0,0.0,433.0,1.0,28.0,0.0,44.0,0.0,4.0,0.0,187,5724
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,33181
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,47199
0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,187,10458
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,45099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,187,10045
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,187,12943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,40599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,13.0,187,27857
0.0,0.0,0.0,5.0,505.0,1.0,1.0,0.0,0.0,0.0,187,5880
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,187,27343
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,187,15418
0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187,5709
